description,code,style,topic,keywords
"создай программу которая преобразует вектор в кучу без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> vec = {3, 1, 4, 1, 5, 9};\n    \n    std::cout << \"До преобразования: \";\n    for (int num : vec) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    std::make_heap(vec.begin(), vec.end());\n    \n    std::cout << \"После преобразования в кучу: \";\n    for (int num : vec) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    std::cout << \"Максимальный элемент: \" << vec.front() << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::make_heap,front,range_based_for,std::cout,std::endl"
#---
"напиши программу которая использует бинарный поиск в отсортированном векторе","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> vec = {1, 2, 3, 4, 5, 6, 7, 8, 9};\n    int target = 5;\n    \n    bool found = binary_search(vec.begin(), vec.end(), target);\n    cout << \"Элемент \" << target << \" найден: \" << boolalpha << found << endl;\n    \n    auto it = lower_bound(vec.begin(), vec.end(), target);\n    if (it != vec.end()) {\n        cout << \"Позиция: \" << distance(vec.begin(), it) << endl;\n    }\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,binary_search,lower_bound,distance,boolalpha,if,cout,endl"
"напиши программу которая использует бинарный поиск в отсортированном векторе без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> vec = {1, 2, 3, 4, 5, 6, 7, 8, 9};\n    int target = 5;\n    \n    bool found = std::binary_search(vec.begin(), vec.end(), target);\n    std::cout << \"Элемент \" << target << \" найден: \" << std::boolalpha << found << std::endl;\n    \n    auto it = std::lower_bound(vec.begin(), vec.end(), target);\n    if (it != vec.end()) {\n        std::cout << \"Позиция: \" << std::distance(vec.begin(), it) << std::endl;\n    }\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::binary_search,std::lower_bound,std::distance,std::boolalpha,if,std::cout,std::endl"
#---
"создай программу которая создает вектор чисел от 1 до 10","#include <iostream>\n#include <vector>\n#include <numeric>\nusing namespace std;\n\nint main() {\n    vector<int> vec(10);\n    iota(vec.begin(), vec.end(), 1);\n    \n    cout << \"Вектор: \";\n    for (int num : vec) cout << num << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,numeric,iota,range_based_for,cout,endl"
"создай программу которая создает вектор чисел от 1 до 10 без using namespace std","#include <iostream>\n#include <vector>\n#include <numeric>\n\nint main() {\n    std::vector<int> vec(10);\n    std::iota(vec.begin(), vec.end(), 1);\n    \n    std::cout << \"Вектор: \";\n    for (int num : vec) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::numeric,std::iota,range_based_for,std::cout,std::endl"
#---
"напиши программу которая вычисляет сумму элементов вектора","#include <iostream>\n#include <vector>\n#include <numeric>\nusing namespace std;\n\nint main() {\n    vector<int> vec = {1, 2, 3, 4, 5};\n    \n    int sum = accumulate(vec.begin(), vec.end(), 0);\n    cout << \"Сумма элементов: \" << sum << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,numeric,accumulate,cout,endl"
"напиши программу которая вычисляет сумму элементов вектора без using namespace std","#include <iostream>\n#include <vector>\n#include <numeric>\n\nint main() {\n    std::vector<int> vec = {1, 2, 3, 4, 5};\n    \n    int sum = std::accumulate(vec.begin(), vec.end(), 0);\n    std::cout << \"Сумма элементов: \" << sum << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::numeric,std::accumulate,std::cout,std::endl"
#---
"создай программу которая вычисляет произведение элементов вектора","#include <iostream>\n#include <vector>\n#include <numeric>\nusing namespace std;\n\nint main() {\n    vector<int> vec = {1, 2, 3, 4, 5};\n    \n    int product = accumulate(vec.begin(), vec.end(), 1, multiplies<int>());\n    cout << \"Произведение элементов: \" << product << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,numeric,accumulate,multiplies,cout,endl"
"создай программу которая вычисляет произведение элементов вектора без using namespace std","#include <iostream>\n#include <vector>\n#include <numeric>\n\nint main() {\n    std::vector<int> vec = {1, 2, 3, 4, 5};\n    \n    int product = std::accumulate(vec.begin(), vec.end(), 1, std::multiplies<int>());\n    std::cout << \"Произведение элементов: \" << product << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::numeric,std::accumulate,std::multiplies,std::cout,std::endl"
#---
"напиши программу которая находит среднее значение элементов вектора","#include <iostream>\n#include <vector>\n#include <numeric>\nusing namespace std;\n\nint main() {\n    vector<double> vec = {1.5, 2.5, 3.5, 4.5, 5.5};\n    \n    double sum = accumulate(vec.begin(), vec.end(), 0.0);\n    double average = sum / vec.size();\n    \n    cout << \"Среднее значение: \" << average << endl;\n    return 0;\n}","using_namespace_std","stl_algorithms","vector,numeric,accumulate,double,division,cout,endl"
"напиши программу которая находит среднее значение элементов вектора без using namespace std","#include <iostream>\n#include <vector>\n#include <numeric>\n\nint main() {\n    std::vector<double> vec = {1.5, 2.5, 3.5, 4.5, 5.5};\n    \n    double sum = std::accumulate(vec.begin(), vec.end(), 0.0);\n    double average = sum / vec.size();\n    \n    std::cout << \"Среднее значение: \" << average << std::endl;\n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::numeric,std::accumulate,double,division,std::cout,std::endl"
#---
"создай программу которая фильтрует вектор по условию","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> vec = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    vector<int> evenNumbers;\n    copy_if(vec.begin(), vec.end(), back_inserter(evenNumbers),\n            [](int x) { return x % 2 == 0; });\n    \n    cout << \"Четные числа: \";\n    for (int num : evenNumbers) cout << num << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,copy_if,back_inserter,lambda,modulo,range_based_for,cout,endl"
"создай программу которая фильтрует вектор по условию без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> vec = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    std::vector<int> evenNumbers;\n    std::copy_if(vec.begin(), vec.end(), std::back_inserter(evenNumbers),\n            [](int x) { return x % 2 == 0; });\n    \n    std::cout << \"Четные числа: \";\n    for (int num : evenNumbers) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::copy_if,std::back_inserter,lambda,modulo,range_based_for,std::cout,std::endl"
#---
"напиши программу которая преобразует элементы вектора","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> vec = {1, 2, 3, 4, 5};\n    \n    vector<int> squared;\n    transform(vec.begin(), vec.end(), back_inserter(squared),\n              [](int x) { return x * x; });\n    \n    cout << \"Квадраты: \";\n    for (int num : squared) cout << num << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,transform,back_inserter,lambda,multiplication,range_based_for,cout,endl"
"напиши программу которая преобразует элементы вектора без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> vec = {1, 2, 3, 4, 5};\n    \n    std::vector<int> squared;\n    std::transform(vec.begin(), vec.end(), std::back_inserter(squared),\n              [](int x) { return x * x; });\n    \n    std::cout << \"Квадраты: \";\n    for (int num : squared) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::transform,std::back_inserter,lambda,multiplication,range_based_for,std::cout,std::endl"
#---
"создай программу которая перемешивает элементы вектора","#include <iostream>\n#include <vector>\n#include <algorithm>\n#include <random>\nusing namespace std;\n\nint main() {\n    vector<int> vec = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    cout << \"До перемешивания: \";\n    for (int num : vec) cout << num << \" \";\n    cout << endl;\n    \n    random_device rd;\n    mt19937 g(rd());\n    shuffle(vec.begin(), vec.end(), g);\n    \n    cout << \"После перемешивания: \";\n    for (int num : vec) cout << num << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,random,random_device,mt19937,shuffle,range_based_for,cout,endl"
"создай программу которая перемешивает элементы вектора без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n#include <random>\n\nint main() {\n    std::vector<int> vec = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    std::cout << \"До перемешивания: \";\n    for (int num : vec) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    std::random_device rd;\n    std::mt19937 g(rd());\n    std::shuffle(vec.begin(), vec.end(), g);\n    \n    std::cout << \"После перемешивания: \";\n    for (int num : vec) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::random,std::random_device,std::mt19937,std::shuffle,range_based_for,std::cout,std::endl"
